,additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker,maturity,volume,price,daysFromLastTrade
0,,OPASPS,put,,american,2023-10-20,BATO,100,220,O:AAPL231020P00220000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,225,O:AAPL231020P00225000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,230,O:AAPL231020P00230000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,235,O:AAPL231020P00235000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,240,O:AAPL231020P00240000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,245,O:AAPL231020P00245000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,250,O:AAPL231020P00250000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,255,O:AAPL231020P00255000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,260,O:AAPL231020P00260000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,265,O:AAPL231020P00265000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,270,O:AAPL231020P00270000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,275,O:AAPL231020P00275000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,280,O:AAPL231020P00280000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,285,O:AAPL231020P00285000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,290,O:AAPL231020P00290000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,295,O:AAPL231020P00295000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,50,O:AAPL231117P00050000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,55,O:AAPL231117P00055000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,60,O:AAPL231117P00060000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,65,O:AAPL231117P00065000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,70,O:AAPL231117P00070000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,75,O:AAPL231117P00075000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,80,O:AAPL231117P00080000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,85,O:AAPL231117P00085000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,90,O:AAPL231117P00090000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,95,O:AAPL231117P00095000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,100,O:AAPL231117P00100000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,105,O:AAPL231117P00105000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,110,O:AAPL231117P00110000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,115,O:AAPL231117P00115000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,120,O:AAPL231117P00120000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,125,O:AAPL231117P00125000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,130,O:AAPL231117P00130000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,135,O:AAPL231117P00135000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,140,O:AAPL231117P00140000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,145,O:AAPL231117P00145000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,150,O:AAPL231117P00150000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,155,O:AAPL231117P00155000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,160,O:AAPL231117P00160000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,165,O:AAPL231117P00165000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,170,O:AAPL231117P00170000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,175,O:AAPL231117P00175000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,180,O:AAPL231117P00180000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,185,O:AAPL231117P00185000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,190,O:AAPL231117P00190000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,195,O:AAPL231117P00195000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,200,O:AAPL231117P00200000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,205,O:AAPL231117P00205000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,210,O:AAPL231117P00210000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,215,O:AAPL231117P00215000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,220,O:AAPL231117P00220000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,225,O:AAPL231117P00225000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,230,O:AAPL231117P00230000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,235,O:AAPL231117P00235000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,240,O:AAPL231117P00240000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,245,O:AAPL231117P00245000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,250,O:AAPL231117P00250000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,255,O:AAPL231117P00255000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,260,O:AAPL231117P00260000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,265,O:AAPL231117P00265000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,270,O:AAPL231117P00270000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,275,O:AAPL231117P00275000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,280,O:AAPL231117P00280000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,285,O:AAPL231117P00285000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,290,O:AAPL231117P00290000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-11-17,BATO,100,300,O:AAPL231117P00300000,AAPL,0.6438356164383562,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,65,O:AAPL231215P00065000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,70,O:AAPL231215P00070000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,75,O:AAPL231215P00075000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,80,O:AAPL231215P00080000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,85,O:AAPL231215P00085000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,90,O:AAPL231215P00090000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,95,O:AAPL231215P00095000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,100,O:AAPL231215P00100000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,105,O:AAPL231215P00105000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,110,O:AAPL231215P00110000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,115,O:AAPL231215P00115000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,120,O:AAPL231215P00120000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,125,O:AAPL231215P00125000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,130,O:AAPL231215P00130000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,135,O:AAPL231215P00135000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,140,O:AAPL231215P00140000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,145,O:AAPL231215P00145000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,150,O:AAPL231215P00150000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,155,O:AAPL231215P00155000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,160,O:AAPL231215P00160000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,165,O:AAPL231215P00165000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,170,O:AAPL231215P00170000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,175,O:AAPL231215P00175000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,180,O:AAPL231215P00180000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,185,O:AAPL231215P00185000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,190,O:AAPL231215P00190000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,195,O:AAPL231215P00195000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,200,O:AAPL231215P00200000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,205,O:AAPL231215P00205000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,210,O:AAPL231215P00210000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,215,O:AAPL231215P00215000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,220,O:AAPL231215P00220000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,225,O:AAPL231215P00225000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,230,O:AAPL231215P00230000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,235,O:AAPL231215P00235000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,240,O:AAPL231215P00240000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,245,O:AAPL231215P00245000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,250,O:AAPL231215P00250000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,255,O:AAPL231215P00255000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,260,O:AAPL231215P00260000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,265,O:AAPL231215P00265000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,270,O:AAPL231215P00270000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,275,O:AAPL231215P00275000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,280,O:AAPL231215P00280000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,285,O:AAPL231215P00285000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,290,O:AAPL231215P00290000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2023-12-15,BATO,100,295,O:AAPL231215P00295000,AAPL,0.7205479452054795,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,50,O:AAPL240119P00050000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,55,O:AAPL240119P00055000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,60,O:AAPL240119P00060000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,65,O:AAPL240119P00065000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,70,O:AAPL240119P00070000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,75,O:AAPL240119P00075000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,80,O:AAPL240119P00080000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,85,O:AAPL240119P00085000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,90,O:AAPL240119P00090000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,95,O:AAPL240119P00095000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,100,O:AAPL240119P00100000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,105,O:AAPL240119P00105000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,110,O:AAPL240119P00110000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,115,O:AAPL240119P00115000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,120,O:AAPL240119P00120000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,125,O:AAPL240119P00125000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,130,O:AAPL240119P00130000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,135,O:AAPL240119P00135000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,140,O:AAPL240119P00140000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,145,O:AAPL240119P00145000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,150,O:AAPL240119P00150000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,155,O:AAPL240119P00155000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,160,O:AAPL240119P00160000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,165,O:AAPL240119P00165000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,170,O:AAPL240119P00170000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,175,O:AAPL240119P00175000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,180,O:AAPL240119P00180000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,185,O:AAPL240119P00185000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,190,O:AAPL240119P00190000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,195,O:AAPL240119P00195000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,200,O:AAPL240119P00200000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,205,O:AAPL240119P00205000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,210,O:AAPL240119P00210000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,215,O:AAPL240119P00215000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,220,O:AAPL240119P00220000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,225,O:AAPL240119P00225000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,230,O:AAPL240119P00230000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,235,O:AAPL240119P00235000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,240,O:AAPL240119P00240000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,245,O:AAPL240119P00245000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,250,O:AAPL240119P00250000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,255,O:AAPL240119P00255000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,260,O:AAPL240119P00260000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,265,O:AAPL240119P00265000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,270,O:AAPL240119P00270000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,275,O:AAPL240119P00275000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,280,O:AAPL240119P00280000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,285,O:AAPL240119P00285000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,290,O:AAPL240119P00290000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,300,O:AAPL240119P00300000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,310,O:AAPL240119P00310000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-01-19,BATO,100,320,O:AAPL240119P00320000,AAPL,0.8164383561643835,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,50,O:AAPL240315P00050000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,55,O:AAPL240315P00055000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,60,O:AAPL240315P00060000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,65,O:AAPL240315P00065000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,70,O:AAPL240315P00070000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,75,O:AAPL240315P00075000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,80,O:AAPL240315P00080000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,85,O:AAPL240315P00085000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,90,O:AAPL240315P00090000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,95,O:AAPL240315P00095000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,100,O:AAPL240315P00100000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,105,O:AAPL240315P00105000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,110,O:AAPL240315P00110000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,115,O:AAPL240315P00115000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,120,O:AAPL240315P00120000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,125,O:AAPL240315P00125000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,130,O:AAPL240315P00130000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,135,O:AAPL240315P00135000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,140,O:AAPL240315P00140000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,145,O:AAPL240315P00145000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,150,O:AAPL240315P00150000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,155,O:AAPL240315P00155000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,160,O:AAPL240315P00160000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,165,O:AAPL240315P00165000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,170,O:AAPL240315P00170000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,175,O:AAPL240315P00175000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,180,O:AAPL240315P00180000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,185,O:AAPL240315P00185000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,190,O:AAPL240315P00190000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,195,O:AAPL240315P00195000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,200,O:AAPL240315P00200000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,205,O:AAPL240315P00205000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,210,O:AAPL240315P00210000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,215,O:AAPL240315P00215000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,220,O:AAPL240315P00220000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,225,O:AAPL240315P00225000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,230,O:AAPL240315P00230000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,235,O:AAPL240315P00235000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,240,O:AAPL240315P00240000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,245,O:AAPL240315P00245000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,250,O:AAPL240315P00250000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,255,O:AAPL240315P00255000,AAPL,0.9698630136986301,3180,0.5475,19442
